,lang,rank,result,type
876,german,99999999,"['sengengen', 'sengn', 'senggen', 'sengtgen', 'sengengt', 'sengen', 'ssengngn', 'ssngn', 'ssngngen', 'sengngen']",negative
877,german,99999999,"['tesxtruditesrttesst', 'txtruditrttst', 'tesxtruditesrtest', 'tesxtrudierttesst', 'extruditesrttesst', 'txtruditrtest', 'txtrudierttst', 'extruditrttst', 'textruditerttest', 'tesxtrudiertest']",negative
878,german,99999999,"['sengen', 'senget', 'sengtn', 'sengt', 'sent', 'set', 'sen', 'st', 'sengn', 'senn']",negative
879,german,99999999,"['stgt', 'sstgst', 'sgtestggtest', 'sengtestgengtest', 'sstgsn', 'ssngst', 'sestgest', 'stestgtest', 'sngtestgngtest', 'ssngsn']",negative
880,german,99999999,"['exerudieren', 'exnrudieren', 'extrudieren', 'exenrudieren', 'exgrudieren', 'extrudierenge', 'engextrudiengerengen', 'exgenrudieren', 'enxtrudienrenn', 'engxtrudiengrenge']",negative
881,german,99999999,"['stestgtest', 'sengtest', 'stgtest', 'stestgen', 'stngtest', 'stesngtest', 'stestgtesn', 'stestgtn', 'sestgtest', 'setgtest']",negative
882,german,99999999,"['sond', 'sonde', 's', 'sr', 'sonr', 'pd', 'pond', 'sonderba', 'so', 'son']",negative
883,german,99999999,"['ptoptietätete', 'proprietärere', 'ptoptietätere', 'ptoptietärete', 'ptoprietätete', 'proptietätete', 'ptoptietärere', 'ptoprietätere', 'ptoprietärete', 'proptietätere']",negative
884,german,99999999,"['sonderbar', 'sonderbär', 'ponderbar', 'sär', 'sr', 'par', 'pr', 'prbar', 'sor', 'soär']",negative
885,german,99999999,"['p', 'prop', 'propri', 'pr', 'pro', 'proprietä', 'propr', 'propriet', 'proprie', 'proprietär']",negative
886,german,99999999,"['sonderbarere', 'sbnderbarere', 'sondeobaoeoe', 'sondebbabebe', 'sondeonderbbaonderbeonderbe', 'sondeonderbarbaonderbareonderbare', 'sondeobaoere', 'sondeobareoe', 'sonderbaoeoe', 'sondebbabere']",negative
887,german,99999999,"['proprietär', 'proprietar', 'sroprietär', 'par', 'pr', 'sär', 'sr', 'soprietär', 'prr', 'prar']",negative
888,german,99999999,"['sondeebae', 'sonderbar', 'sondeebar', 'sonderbae', 'sondeonderbarerebaonderbarere', 'sonderebare', 'sondearerebaarere', 'sondederbarerebaderbarere', 'sondeonderbarerebar', 'sonderbaonderbarere']",negative
889,german,99999999,"['proprietär', 'proprirtär', 'paopairtäa', 'paopaietäa', 'paopairtär', 'paoprirtäa', 'propairtäa', 'paopaietär', 'paoprietäa', 'propaietäa']",negative
890,german,99999999,"['sondererebarere', 'sonderbarere', 'sondererebar', 'sonderbar', 'sondeebarere', 'sondeebarerr', 'sonderebarere', 'sondeerebarere', 'sondeebae', 'sondearerebarere']",negative
891,german,99999999,"['sonderbar', 'sonderbaonderbar', 'sonderbarbarrbar', 'sondbarrbarbarrbar', 'sondbardbadbardbar', 'sondbarondbaondbarondbar', 'sonderbaar', 'sonderbaderbar', 'sonderbarbar', 'sonderbanderbar']",negative
892,german,99999999,"['prereoprereietärereereree', 'prereoprereietärereere', 'prereoprereietärereree', 'prereoprietärereereree', 'proprereietärereereree', 'prereoprereietärere', 'prereoprietärereere', 'proprereietärereere', 'prereoprietärereree', 'proprereietärereree']",negative
893,german,99999999,"['sonderbar', 'sondrrbar', 'sondrrbae', 'sondbarrbar', 'sondarrbar', 'sonderbae', 'sondbarre', 'sondarrbe', 'sondabar', 'sondere']",negative
894,german,99999999,"['proprietärereere', 'proprietärereeee', 'proprietärereeroprietäreree', 'proprietärerreee', 'preroprietäreree', 'proprietärereeoprietäreree', 'proprietärereeree', 'proprietärereerietäreree', 'proprietärereeeree', 'proprietärereereree']",negative
895,german,99999999,"['sonderbar', 'sbnderbar', 'sondeobao', 'sondebbab', 'sondeonderbbaonderb', 'sondeonderbarbaonderbar', 'sondeobar', 'sonderbao', 'sondebbar', 'sonderbab']",negative
896,german,99999999,"['proprietärere', 'proprietäreroprietäre', 'proprietäree', 'proprietärerietäre', 'proprietäreoprietäre', 'proprietäreprietäre', 'proprietäreäre', 'proprietäretäre', 'proprietäreetäre', 'proprietäreietäre']",negative
897,german,99999999,"['sonderbarereere', 'sonderbarereeee', 'sonderbarereeonderbareree', 'sonderbarerreee', 'sreonderbareree', 'sonderbarereenderbareree', 'sonderbarereeree', 'sonderbarereeareree', 'sonderbarereeeree', 'sonderbarereederbareree']",negative
898,german,99999999,"['proprietär', 'ptoptietät', 'ptoptietär', 'ptoprietät', 'proptietät', 'ptoprietär', 'proptietär', 'proprietät', 'proprietäroproprietärietäroprietär', 'proprietoproprietietäropriet']",negative
899,german,99999999,"['sonderbarere', 'sonderbareonderbare', 'sonderbaree', 'sonderbarerbare', 'sonderbarenderbare', 'sonderbareare', 'sonderbarederbare', 'sonderbarebare', 'sonderbareerbare', 'sonderbareronderbare']",negative
900,german,99999999,"['proprietäroprietär', 'proprietär', 'proprietätärtär', 'poprietäopoprietäirtäoprietäroprietär', 'proprietärietär', 'proprioprietätärr', 'propriotäprietärprietär', 'proprietäprietär', 'poprietäopoprietäirtäoprietärrr', 'poprietäopoprietäirtärroprietär']",negative
901,german,99999999,"['sondererebarereereree', 'sondererebarereere', 'sondererebarereree', 'sonderbarereereree', 'sondererebarere', 'sonderbarereere', 'sonderbarereree', 'sonderbarere', 'sondeebaeeee', 'sondeebaeere']",negative
902,german,99999999,"['proprietär', 'proprirtär', 'proprirtäe', 'prietäoprietär', 'poprietär', 'proprietäe', 'propriärtär', 'prietoprietär', 'propriärte', 'prioprietär']",negative
903,german,99999999,"['proprietär', 'peopeietäe', 'proprietärereoproprietärereietäroprietärere', 'peopeietär', 'peoprietäe', 'propeietäe', 'proprietärereoproprietärereietär', 'proprietärereoprietäroprietärere', 'proproprietärereietäroprietärere', 'prietärereoprietärereietärietärere']",negative
904,german,99999999,"['sonderbar', 'sondrrbar', 'sondräbaä', 'sondäbar', 'sondeäbaä', 'sondärrbar', 'sondräbar', 'sondrrbaä', 'sondeäbar', 'sonderbaä']",negative
905,german,99999999,"['prereoprereietärere', 'proprietärere', 'prereoprietärere', 'proprereietärere', 'prereoprereietär', 'proprietär', 'prereoprietär', 'proprereietär', 'peopeietärere', 'prietäreroprietärere']",negative
906,german,99999999,"['schießen', 'sn', 'schien', 'scn', 'schießn', 'schin', 'schn', 'sen', 'schießeen', 'snen']",negative
907,german,99999999,"['deutet', 'duutut', 'deuuteut', 'dteuttet', 'deuteuteutet', 'duutet', 'deutut', 'deuutet', 'deuteut', 'dteutet']",negative
908,german,99999999,"['schießen', 'dchießen', 'den', 'schieten', 'sten', 'sen', 'sn', 'deßen', 'dßen', 'dn']",negative
909,german,99999999,"['deuten', 'den', 'dn', 'deun', 'deutn', 'deuteen', 'deßen', 'dßen', 'deußen', 'seuten']",negative
910,german,99999999,"['schießet', 'schießeß', 'schießechieß', 'schicßct', 'schichießchiet', 'schießehieß', 'schießeeß', 'schießeieß', 'schichießeßchießet', 'schicßet']",negative
911,german,99999999,"['deuten', 'den', 'seuten', 'deßen', 'deußen', 'dßen', 'dn', 'sten', 'sen', 'sn']",negative
912,german,99999999,"['schießet', 'schießen', 'schießt', 'schießeßet', 'schießchießet', 'schießhießet', 'schießßet', 'schießießet', 'schießechießet', 'schichießeßchießet']",negative
913,german,99999999,"['deunen', 'deuten', 'deuenen', 'deßeuteßen', 'deßuteßn', 'deußenen', 'deßeuten', 'deuteßen', 'deßuneßn', 'dßeunßen']",negative
914,german,99999999,"['schießet', 'schießen', 'schien', 'schießn', 'schin', 'schn', 'scn', 'schiet', 'sn', 'schießt']",negative
915,german,99999999,"['schießen', 'schießet', 'schießn', 'schießeßen', 'schießchießen', 'schießeß', 'schießechieß', 'schießhießen', 'schießßen', 'schießießen']",negative
916,german,99999999,"['deutet', 'deßeuteßet', 'deßuteßt', 'deßeutet', 'deuteßet', 'deßutet', 'deuteßt', 'dßeutßet', 'dßutßt', 'dieutiet']",negative
917,german,99999999,"['schießen', 'schießet', 'schiet', 'schießt', 'schit', 'scht', 'sct', 'schien', 'st', 'schießn']",negative
918,german,99999999,"['deutet', 'det', 'dt', 'deut', 'deutt', 'deuteet', 'deßet', 'dßet', 'deußet', 'seutet']",negative
919,german,99999999,"['schießen', 'schicßcn', 'schichießchien', 'schichießeßchießen', 'schicßen', 'schießcn', 'schichießen', 'schießchien', 'schiißin', 'schihßhn']",negative
920,german,99999999,"['deutet', 'det', 'seutet', 'deßet', 'deußet', 'dßet', 'dt', 'stet', 'set', 'st']",negative
921,german,99999999,"['schießet', 'st', 'schiet', 'sct', 'schießt', 'schit', 'scht', 'schießeß', 'schießechieß', 'schieteß']",negative
922,german,99999999,"['deuten', 'duutun', 'deuuteun', 'dteutten', 'deuteuteuten', 'duuten', 'deutun', 'deuuten', 'deuteun', 'dteuten']",negative
923,german,99999999,"['schießet', 'schießeß', 'schießechieß', 'schieteß', 'stechieß', 'schießehieß', 'schießeeß', 'schießeieß', 'dchießet', 'det']",negative
924,german,99999999,"['deunen', 'deuuteneuten', 'deuten', 'deunet', 'deuteuten', 'deuutenet', 'deutet', 'deutn', 'deutten', 'deueuteneeuten']",negative
925,german,99999999,"['schießet', 'schießete', 'schieußeut', 'schiteßtet', 'schitßtt', 'schieuteßeutet', 'schießeut', 'schieußet', 'schiteßet', 'schießtet']",negative
926,german,99999999,"['deunen', 'deuten', 'deunet', 'deutet', 'det', 'deutt', 'deut', 'den', 'dt', 'deutn']",negative
927,german,99999999,"['deutet', 'deuteutet', 'deuten', 'deutt', 'deuttet', 'deututet', 'deuteeutet', 'deuteuteutet', 'deutetet', 'deuteuteuten']",negative
928,german,99999999,"['schießen', 'schieußeun', 'schiteßten', 'schitßtn', 'schieuteßeuten', 'schieußen', 'schießeun', 'schiteßen', 'schießten', 'schitßen']",negative
929,german,99999999,"['deutet', 'deuten', 'den', 'deutn', 'deun', 'det', 'dn', 'deutt', 'deut', 'dt']",negative
930,german,99999999,"['überhitz', 'ü', 'überh', 'üb', 'über', 'übe', 'überhit', 'überhi', 'überhiez', 'wtz']",negative
931,german,99999999,"['weibische', 'wiibischi', 'wiscibischisc', 'weibiscee', 'wiibische', 'weibischi', 'wiscibische', 'weibischisc', 'wisibischis', 'weibiscbe']",negative
932,german,99999999,"['überhitzt', 'überhitzh', 'üh', 'wberhitzt', 'wt', 'übh', 'überh', 'übeh', 'überhith', 'überhih']",negative
933,german,99999999,"['weibisc', 'w', 'we', 'weibi', 'wei', 'weibis', 'weib', 'wt', 'weibisct', 'whibisc']",negative
934,german,99999999,"['überhitzte', 'übhrhitzth', 'übberhrhitztberh', 'übertitzte', 'überberhitztitzte', 'übhrhitzte', 'überhitzth', 'übberhrhitzte', 'überhitztberh', 'überhrhitztzte']",negative
935,german,99999999,"['weibisch', 'weibisct', 'wt', 'üeibisch', 'üh', 'wet', 'weibit', 'weit', 'weibist', 'weibt']",negative
936,german,99999999,"['überhitzt', 'übereitzt', 'überberhitzteitzt', 'übhrhitzt', 'übberhrhitzt', 'überhrhitzttzt', 'überhrtzt', 'überherhitzttzt', 'überhetzt', 'überhitzteitzt']",negative
937,german,99999999,"['weibisch', 'wtibisch', 'wztibisch', 'weitzbitzsch', 'weitbitsch', 'weitzbisch', 'weibitzsch', 'wtitbitsch', 'wtztibisch', 'weitbisch']",negative
938,german,99999999,"['überhitezte', 'überhitzte', 'überhitezt', 'überhitzt', 'überhiezte', 'überhieztt', 'überhieze', 'überhitztt', 'überhitze', 'überhiezt']",negative
939,german,99999999,"['übitztrhitztitzt', 'übtrhitztt', 'übitztrhitzte', 'überhitztitzt', 'übtrhitzte', 'überhitztt', 'überhitzte', 'übberhitztrhitztberhitzt', 'übhrhitzth', 'übberhrhitztberh']",negative
940,german,99999999,"['weibische', 'weitzbitzsche', 'weitzbische', 'weibitzsche', 'weitztbitztsche', 'weitbitsche', 'weitztbische', 'weibitztsche', 'wezbzschite', 'wezbischite']",negative
941,german,99999999,"['überhitzt', 'übtrhitzt', 'übtrhitze', 'übztrhitzt', 'übtztrhitzt', 'übitztrhitzt', 'übhitztrhitzt', 'überhitzte', 'überhitze', 'übztrhite']",negative
942,german,99999999,"['weibischee', 'weibischte', 'wte', 'üeibischee', 'üee', 'wete', 'weibite', 'weite', 'weibiscte', 'weibiste']",negative
943,german,99999999,"['überhitzt', 'übertitzt', 'überberhitztitzt', 'übhrhitzt', 'übberhrhitzt', 'überhrtzt', 'überhetzt', 'überhrhitztzt', 'überherhitztzt', 'übitzterhitzt']",negative
944,german,99999999,"['weibische', 'weibiscte', 'üeibische', 'wte', 'we', 'ühe', 'üe', 'übische', 'wee', 'wete']",negative
945,german,99999999,"['überhitztee', 'überhitzthe', 'ühe', 'wberhitztee', 'wee', 'übhe', 'überhe', 'übehe', 'überhitzhe', 'überhithe']",negative
946,german,99999999,"['weibisch', 'weibisce', 'wiibisch', 'wiscibisch', 'weibiscb', 'weibisceib', 'wisibisch', 'weieisch', 'weicisch', 'weieibiscisch']",negative
947,german,99999999,"['überhitzte', 'überhitzhe', 'wberhitzte', 'ühe', 'üe', 'wte', 'we', 'überhe', 'werhitzte', 'übe']",negative
948,german,99999999,"['weibische', 'whibischh', 'weibischibischeibisch', 'wiibischi', 'wiscibischisc', 'whibische', 'weibischh', 'wschibischsch', 'wbischibischbisch', 'weibischibische']",negative
949,german,99999999,"['überheitzte', 'überhitzte', 'übereitzte', 'übercheitzte', 'überhischtzte', 'überscheitzte', 'überhisctzte', 'überhistzte', 'übeirheitztei', 'übereisctzte']",negative
950,german,99999999,"['weibisch', 'whibisch', 'whibisce', 'weiscbisch', 'wchibisch', 'wschibisch', 'wischibisch', 'wbischibisch', 'weibische', 'weibisce']",negative
951,german,99999999,"['weibisch', 'weibisce', 'wiibisch', 'wischibisch', 'weibiscb', 'weibisceib', 'wiscibisch', 'wisibisch', 'weihisch', 'weieibischisch']",negative
952,german,99999999,"['überhitzt', 'übhrhitzt', 'übchrhitzt', 'übhrcitzt', 'übercitzt', 'überhisctzt', 'übschrhitzt', 'überhistzt', 'übhrhistzt', 'übhrscitzt']",negative
953,german,99999999,"['weibische', 'weibisch', 'weischbische', 'weibischh', 'weibisce', 'weiscbische', 'weisbische', 'weischbie', 'weibish', 'weibih']",negative
954,german,99999999,"['m', 'muskulö', 'muskul', 'mu', 'mus', 'musk', 'musku', 'mt', 'muskulöt', 'muskult']",negative
955,german,99999999,"['beruhteber', 'beruhtem', 'beruhteb', 'beruhteberuh', 'berhhteberu', 'bereruhhteb', 'berehteb', 'beruhteberu', 'beruhtebe', 'berhhtem']",negative
956,german,99999999,"['muskulös', 'muskulöt', 'mt', 'buskulös', 'bs', 'mut', 'must', 'muskult', 'muskut', 'muskt']",negative
957,german,99999999,"['b', 'beruh', 'beru', 'be', 'ber', 'bs', 'beruhs', 'berus', 'bes', 'bers']",negative
958,german,99999999,"['muskulösem', 'muskulösum', 'muskulösöm', 'muskulösuskulöm', 'möskölösem', 'muskulöskuskulölösem', 'möskulösem', 'muskölösem', 'muskulöskulösem', 'muskuskulölösem']",negative
959,german,99999999,"['beruht', 'beruhs', 'bs', 'meruht', 'mt', 'bes', 'muht', 'berus', 'bers', 'mht']",negative
960,german,99999999,"['muskulös', 'meskelös', 'muskulöseskuskulöselös', 'meskulös', 'muskelös', 'msskslös', 'muskulöseskulös', 'muskuskulöselös', 'mseskselös', 'mösesköselös']",negative
961,german,99999999,"['beruht', 'böruht', 'berulöht', 'berulht', 'blöruht', 'blruht', 'berusht', 'berkuht', 'buruht', 'beröht']",negative
962,german,99999999,"['musemkulösem', 'muskulösem', 'musemkulös', 'muskulös', 'mumkulösem', 'mumkulöses', 'mulöseskulösem', 'muemkulösem', 'muösemkulösem', 'mumkulöm']",negative
963,german,99999999,"['muskulöss', 'muskulösuskulös', 'suskulöses', 'uskulösuskulöseuskulös', 'muskulösem', 'muskulöskulös', 'muskulösös', 'muskulösskulös', 'suskulösem', 'muskulöses']",negative
964,german,99999999,"['beruhtem', 'berulösehtem', 'berulöshtem', 'berulhtem', 'berulöhtem', 'berushtem', 'beruhtemu', 'berkuhtem', 'berehtem', 'beruskhtem']",negative
965,german,99999999,"['muskulös', 'suskulös', 'suskulöm', 'mulöskulös', 'ösuskulös', 'lösuskulös', 'ulösuskulös', 'kulösuskulös', 'skulösuskulös', 'muskulöm']",negative
966,german,99999999,"['beruhtemem', 'beruhtemeb', 'beruhtemeberuhte', 'beruhtemeber', 'beruhtemeberuht', 'meruhtemeb', 'beruhtemebe', 'beruhtemeberu', 'beruhtemeberuh', 'mmeberuhte']",negative
967,german,99999999,"['muskulös', 'möskölös', 'muskulöskuskulölös', 'möskulös', 'muskölös', 'muskulöskulös', 'muskuskulölös', 'msskslös', 'mlskllös', 'mkskklös']",negative
968,german,99999999,"['beruhtem', 'beruhteb', 'beruhteberuh', 'beruhteberuht', 'beruhteber', 'beruhteberu', 'meruhteb', 'beruhtebe', 'mteberuh', 'meberuht']",negative
969,german,99999999,"['muskulösemem', 'muskulösetem', 'mtem', 'bemem', 'buskulösemem', 'bmem', 'mutem', 'mustem', 'muskultem', 'muskulöstem']",negative
970,german,99999999,"['beruht', 'bereht', 'berhht', 'bereruhht', 'beruhteruht', 'berrht', 'bereruht', 'bererht', 'beruhht', 'berruhht']",negative
971,german,99999999,"['muskulösem', 'buskulösem', 'bem', 'muskulötem', 'mtem', 'mem', 'mm', 'bsem', 'bm', 'bösem']",negative
972,german,99999999,"['beruhteruht', 'beruhteber', 'beruhtt', 'beruhtem', 'beruhtet', 'beruhteb', 'beruhteberuh', 'beruhtruht', 'beruhtht', 'beruhtuht']",negative
973,german,99999999,"['muskulösem', 'muhteskuhtelösem', 'muhtskuhtlösem', 'muhskuhlösem', 'muhteskulösem', 'muskuhtelösem', 'muhtskulösem', 'muskuhtlösem', 'muhskulösem', 'muskuhlösem']",negative
974,german,99999999,"['beruht', 'beruhm', 'bem', 'berum', 'berm', 'bm', 'berut', 'bert', 'bet', 'bt']",negative
975,german,99999999,"['beruht', 'bereht', 'bereruhteht', 'berteht', 'bertht', 'berhteht', 'berhht', 'beruhteht', 'berruhteht', 'berrht']",negative
976,german,99999999,"['muskulös', 'tuskulös', 'muhskuhlös', 'muhskulös', 'muskuhlös', 'htuskulös', 'uhtuskulös', 'mhskhlös', 'mhskulös', 'muskhlös']",negative
977,german,99999999,"['beruhtem', 'beruht', 'beruhtet', 'beruhm', 'beruhtt', 'berut', 'bert', 'bet', 'bem', 'bt']",negative
978,german,99999999,"['schmied', 'schmiedeeis', 'schmiede', 'schmi', 's', 'schmiedeeiser', 'schmiedeeise', 'sc', 'sch', 'schm']",negative
979,german,99999999,"['korrosiodsfördfördernddfördern', 'korrosioörderndsfördfördernddf', 'korrosiodsfördionsfördernddionsfördern', 'korrosioonsförderndsfördionsfördernddi', 'korroonsfördiondonsfördförderndder', 'korrokionkfördförderndder', 'korrokionkfördionsförderndder', 'korrokorrosioionkorrosiofördförderndder', 'korrokorrionkorrfördionsförderndder', 'korrosionsfördförderndder']",negative
980,german,99999999,"['schmiedeeisern', 'schmiedeeiserd', 'sd', 'kchmiedeeisern', 'kn', 'scd', 'schmiedeeised', 'schmiedeeisd', 'schmiedeeid', 'schmiedeed']",negative
981,german,99999999,"['korrosionsförddn', 'korrosionsförd', 'korrosionsfördern', 'k', 'korrosionsförndd', 'korrosionsförder', 'korrosion', 'ko', 'kor', 'korr']",negative
982,german,99999999,"['schmiedeeiseenee', 'schmieeisedeeiseeeiseiseeiserneeiser', 'schmieneeiseeiserer', 'schmiedeeiseener', 'schmiedeeisernee', 'schmieiserneeiseeer', 'schmieeiserneeiseer', 'schmiedeeiserner', 'schmieeisedeeiseeeiseiseeiserner', 'schmieeisedeeiseeeiseiserneeiser']",negative
983,german,99999999,"['korrosionsfördernd', 'korrosionsfördernn', 'kn', 'sorrosionsfördernd', 'sd', 'korrosionsfördern', 'korn', 'korrosionsförn', 'korrn', 'kon']",negative
984,german,99999999,"['schmieereeisn', 'schmieeiseereeiseeeiseiseeisern', 'schmieereeisern', 'schmiedeeisn', 'schmieeisedeeiseeeiseiseeisern', 'schmieeiseereeiseeeiseisern', 'schmieeiseereeiseeiseeisern', 'schmieeiseereeeiseiseeisern', 'schmieereeiseeeiseiseeisern', 'schmiedeeisern']",negative
985,german,99999999,"['korrosionsfördernd', 'konnosionsföndennd', 'konnosionsfönded', 'konnosionsförded', 'konrosionsfönded', 'kornosionsfönded', 'korrosionsförderd', 'konnosionsföndernd', 'konnosionsfördennd', 'konrosionsföndennd']",negative
986,german,99999999,"['schmiedeeiserner', 'schmiedeeisern', 'sernchmiedeeiserner', 'schmiedeeisernen', 'schmiedeeiserr', 'sernchmiedeeiser', 'schmiernederneerneiserner', 'schmiedeeisernn', 'schmiedeeiser', 'schmiedeeiserer']",negative
